"","all.ResponseID","all.wc","all.polarity","all.pos.words","all.neg.words","all.text.var","group.ResponseID","group.total.sentences","group.total.words","group.ave.polarity","group.sd.polarity","group.stan.mean.polarity"
"4394","R_1l3FDxNYPQrlzvD",23,0.208514414057075,"c(""enough"", ""worthwhile"", ""loving"")","-","Don't use it enough to make the annual cost worthwhile. A necessary document producer, so we pay the price. Retired and loving it.","R_31HQDLEekYuh18Z",1,0,NA,NA,NA
"4395","R_2Enkhqv9xpTVF5x",14,0.481070235442364,"helpful","-","Real time editing of documents across word and word online would be very helpful.","R_31j65dQWni7XYtJ",1,8,0.353553390593274,NA,NA
"4396","R_3Eyty7OExZk08NH",0,NA,"-","-",NA,"R_31jjy5prK8PajKk",1,4,0.5,NA,NA
"4397","R_qFrIimM967Q5q6Z",1,0,"-","-","Functional","R_31jwS3Sp4py9dtI",1,41,-0.156173761888606,NA,NA
"4398","R_xayWyEhBv5MJFPr",0,NA,"-","-","","R_31LaO6TDaP39tXm",1,0,NA,NA,NA
"4399","R_3EuIy3PhC1lqRiL",3,0.577350269189626,"easier","-","Easier to use","R_31MEWUKcbSv0teo",1,0,NA,NA,NA
"4400","R_3Ok9wvBZzdHOwSF",0,NA,"-","-","","R_31Mjmz0XM8k8UZl",1,11,0,NA,NA
"4401","R_3qQ1VIMqf8LsvSc",41,0.312347523777212,"c(""better"", ""loyalty"")","-","Better ways to pay for the service. Or a loyalty program for people that have been paying for some much time for the service. Or even maybe an option to pay for multiple years and get a discount for doing so","R_31MJOswo5gOMPRM",1,0,NA,NA,NA
"4402","R_2af3op54hdXDDHR",0,NA,"-","-","","R_31ML326FdpNZ3IK",1,4,0.9,NA,NA
"4403","R_1H7zkMoBLucIDhk",0,NA,"-","-","","R_31MmnxN2qtcWoP7",1,0,NA,NA,NA
"4404","R_2Se6TMyOjbdFTvT",0,NA,"-","-","","R_31mwwjuwOrBODbg",1,7,0.377964473009227,NA,NA
"4405","R_3n7d4mODZfdR4vc",2,0.707106781186547,"simplify","-","Simplify instructions","R_31Nkm4sDpZRd1bS",1,0,NA,NA,NA
"4406","R_3j1VQDUoy1ViIiO",0,NA,"-","-","","R_31NQ0FtDh8B0y21",1,8,0.353553390593274,NA,NA
"4407","R_3eaUiCZUtNDg4iy",22,0.21320071635561,"better","-","Broaden who can use planner.  I pay full fee.  I should have access.  Better link outlook for ios to outlook for windows.","R_31pF0Mlf4hLs3nN",1,6,0.408248290463863,NA,NA
"4408","R_1kUBkekSC9JuVcL",0,NA,"-","-","","R_31QRUMxmxE6w0yF",1,24,0,NA,NA
"4409","R_1mEtjAgFmmmequR",3,0,"-","-","I don't know","R_31R83alumlp5KsE",1,9,1.2,NA,NA
"4410","R_O2xfo9f4EnBlsJP",0,NA,"-","-","","R_31sbIrGiZPvSiWW",1,4,1,NA,NA
"4411","R_2pVGVCuNh6LiMKw",11,0,"-","-","Make it a one time purchase and not a monthly thing","R_31SCYEkEh9U4NwG",1,5,0.894427190999916,NA,NA
"4412","R_UAW9fttDcCy0ihb",1,0,"-","-","Price","R_31sgu1WVzNr0L8S",1,0,NA,NA,NA
"4413","R_2s4IbXK3QwXnhea",0,NA,"-","-","","R_31sV5LQhpZXjfWX",1,0,NA,NA,NA
"4414","R_3KCUFt9lSTppfCJ",6,0.408248290463863,"fine","-","Seems to be fine as is.","R_31sybzk9RnjCfkx",1,5,0,NA,NA
"4415","R_73VndjNmodT97AV",3,0.577350269189626,"like","-","its like is","R_31t8lS3TZUi7knE",1,7,0.377964473009227,NA,NA
"4416","R_1q2iPWkdMCJLdSR",11,-0.301511344577764,"-","unable","I have been unable to upgrade my Office 10 contacts to Office 365","R_31tHLcJfOHTSECj",1,0,NA,NA,NA
"4417","R_3k17vRR2914wjNb",0,NA,"-","-","","R_31tOGPuEM17d9ZL",1,13,0,NA,NA
"4418","R_b7ar5SfmERTVR2Z",8,0.353553390593274,"cheaper","-","Cheaper for multiple computers for the same user.","R_31totnuqTggsFvA",1,0,NA,NA,NA
"4419","R_ctJi5D1wdT7G5RH",0,NA,"-","-","","R_31TRgLXOsBOJVis",1,6,0.408248290463863,NA,NA
"4420","R_bxdLnFuMDPFvEoJ",51,0.0280056016805602,"easier","-","Have it a little easier to renew.  We have multiple computers and only one gets this update, not sure how to go about it and I'm not sure if it will wipe out our old documents.  The email says to install now, not entirely sure what will happen if I do.","R_31TyDpnikFONYgZ",1,0,NA,NA,NA
"4421","R_6SACtR3t7XP532B",11,0,"-","-","Streamline registration and ownership as Apple has with their office suite.","R_31TzDueDxa5GPoH",1,15,0.516397779494322,NA,NA
"4422","R_509bmqI7NamNv37",4,0.9,"affordable","-","More affordable yearly price","R_31uCrUiGsf5tM6f",1,4,-0.5,NA,NA
"4423","R_vcR21bIJwA44LD3",0,NA,"-","-","","R_31vKTEnbgshJPGY",1,1,0,NA,NA
"4424","R_3NR5MuXmuTfWhBM",0,NA,"-","-","","R_31WMZ0kNUWUYP4H",1,3,0,NA,NA
"4425","R_1o5bKasAUnngPO1",0,NA,"-","-","","R_31XdKnH6DylR3PA",1,8,-0.0707106781186547,NA,NA
"4426","R_1JPBcER1e7EWrwS",2,0,"-","-","More tutorials","R_31XhvKk6MoeZym4",1,24,0,NA,NA
"4427","R_33vT1i9VqjpXjyN",25,-0.36,"advantage","c(""expensive"", ""inflated"")","Make it less expensive.  I believe you are taking advantage of the consumer knowing it is a necessity so the the price is highly inflated","R_31Xj3P5cZFF3TWG",1,7,0.377964473009227,NA,NA
"4428","R_s55kI76RQkm99cJ",0,NA,"-","-","","R_31XjywO1PhQCOa4",1,2,0,NA,NA
"4429","R_3sahaIN2Bs0FZ2O",0,NA,"-","-","","R_31Y0MyoULz3YKUK",1,51,0.420084025208403,NA,NA
"4430","R_3eqXrxZfehdkqkc",7,-0.755928946018454,"c(""fine"", ""improvements"")","-","It’s just fine no improvements needed","R_31yeuDsiwV2TeNT",1,11,0.301511344577764,NA,NA
"4431","R_1DweoIJFNvRDBVa",0,NA,"-","-","","R_31YrlUkulcV0RdC",1,51,-0.112022406722241,NA,NA
"4432","R_1mP0DFETAoPXqbf",8,0.353553390593274,"like","-","I like it just the way it is!","R_31ZSq9EFLpb7ENB",1,2,0,NA,NA
"4433","R_3iyTvhrSN5SjITa",50,0.282842712474619,"c(""excel"", ""improvements"")","-","I'm only talking about the apps that I always use - Outlook, Excel and Word. So the other apps may have their 'pros', but I just have a home computer, no business involved here. When I get the emails from you, I always check for any improvements in those apps only.","R_31zt4jeDYgT1Acg",1,0,NA,NA,NA
"4434","R_1nSKNqX5FXR0jno",0,NA,"-","-","","R_323Zj2AeVoWeZ2J",1,66,-0.492365963917331,NA,NA
"4435","R_1dsLVreBe4juIck",0,NA,"-","-","","R_3245CXrRodFf88m",1,45,0.119256958799989,NA,NA
"4436","R_24IweDaU4JJpgZD",56,0.267261241912424,"c(""available"", ""works"", ""available"")","miss","Provide a default option that advises the user that an update is available - providing the user with the option of implementing it now or at a specific future time. The way it works now is hit and miss. I have to have one of the Office aps open to find out if an update is available.","R_324UFljqTEEzdWO",1,0,NA,NA,NA
"4437","R_2zT0uXXwFNtvISA",0,NA,"-","-","","R_325hy3MxDEr2U1Q",1,7,0.680336051416609,NA,NA
"4438","R_eDPlBhdBBDk4apr",0,NA,"-","-","","R_32J8v8NKe5AWZ4Z",1,4,-0.5,NA,NA
"4439","R_2sQOIEN7OFoVdBT",4,0,"-","-","does not need changes","R_32JiV1onw7zPoQ6",1,0,NA,NA,NA
"4440","R_2dQLQ2XIY0bRgo2",9,0,"-","-","Buy one time and not be billed monthly forever","R_32JWaM30gfO3ciM",1,1,1,NA,NA
"4441","R_2QYTqTRW7VQo4sO",3,0.577350269189626,"great","-","Nothing. It's great!","R_32K2j4Sw88SanJD",1,0,NA,NA,NA
"4442","R_tERVYgJ9wSUyB2h",0,NA,"-","-","","R_32Ly4ONJJTkFEpZ",1,0,NA,NA,NA
"4443","R_3j2IHzubnjTX05p",0,NA,"-","-","","R_32LYlrZNqOlENUi",1,5,0.447213595499958,NA,NA
"4444","R_2ONZUpeBykXQ8Gt",16,0,"-","-","Make Selections EAsier---And I AM Still not able to get 365 on my 3rd Computer (Lenovo}","R_32OPh0PA3Lu9VQG",1,0,NA,NA,NA
"4445","R_2yel8OArGYZ4t6P",0,NA,"-","-","","R_32OS63CcZClT7Lc",1,16,-0.25,NA,NA
"4446","R_3QWdPB8jj98oVk2",0,NA,"-","-","","R_32QG5bClzcW5G5Z",1,0,NA,NA,NA
"4447","R_1LXRDFWK7R6znp6",0,NA,"-","-","","R_32RbTTffRzmFkmi",1,3,0.577350269189626,NA,NA
"4448","R_3fdZuxUahWywYOf",20,0,"-","-","make it so I don't have to think about getting to a project  rather than the concentrating on the project.","R_32RgEAzDrrSFAVi",1,7,0,NA,NA
"4449","R_27J1aYhOB5olMzS",0,NA,"-","-","","R_32RqOK0x8ov24lf",1,0,NA,NA,NA
"4450","R_d6T3RpQXNaGJVId",19,0.642364054837573,"c(""works"", ""like"", ""great"")","painful","Fix the calendar so it works more like Google calendar. Outlook email is great. Calendar is painful to use.","R_32RUYP5r9uzoMOs",1,0,NA,NA,NA
"4451","R_2trG4isO3r1hm0A",22,0.255840859626732,"c(""better"", ""like"")","-","A little better file management for OneDrive on the iPhone.  Would like to save from Lens to a specific folder in OneDrive","R_32Sd6EJY88lCAEp",1,2,0.707106781186547,NA,NA
"4452","R_3gLQosygNJptDdV",58,-0.262612865719445,"-","c(""problem"", ""problem"")","I keep getting a message that there is a problem with my account although, I keep getting a debit on my bank account. I click on reactivate my Office 365 account and think that the problem is resolved but next time I use word of any other part of Office 365 feature, I get the same message over and over.","R_32Sm0af67NkPRgW",1,35,0.371867872080547,NA,NA
"4453","R_2zZpcgtY07HFv31",9,0.0666666666666667,"easier","-","Make office a little bit easier for older people.","R_32UZnYp2jjBIjsN",1,0,NA,NA,NA
"4454","R_3DwPmDeS4w38yZS",0,NA,"-","-","","R_32VZ71yca3h8V1g",1,25,0,NA,NA
"4455","R_2OZKyi0dnplyang",36,0.5,"c(""positive"", ""better"", ""clearly"")","-","I see enormous progresses already made and i am positive your design teams make things better by each day. Why do i see thevtext of this survey in light fonts?  Design the survey to read clearly.","R_32WRufWVPj24XE9",1,12,0,NA,NA
"4456","R_3RggLLAKaClEPxk",2,0,"-","-","No suggestion","R_32WSufzGwPZiPcy",1,0,NA,NA,NA
"4457","R_2S9sUtNEfeKTQcN",0,NA,"-","-","","R_32Wyfs1A70BI5Y3",1,9,-0.333333333333333,NA,NA
"4458","R_2YFxFVnt1AeLoIU",0,NA,"-","-","","R_32XxbdHvIihKfzJ",1,0,NA,NA,NA
"4459","R_3fcycxvrBWsZW6b",3,0,"-","-","I dont know","R_32YoJ2OPSeyZq0F",1,3,0,NA,NA
"4460","R_3es2uvd3pCkwmD7",13,0,"-","-","educate the geeks about the software or hire more competent personnel at Microsoft.","R_3313iiMVGirjGCj",1,0,NA,NA,NA
"4461","R_cTOUoaVRIougpcB",0,NA,"-","-","","R_331jQR1aQJpBatf",1,16,-0.25,NA,NA
"4462","R_Dqtcr6VabN2oZXj",15,0.206559111797729,"c(""intuitive"", ""easy"")","-","Make more intuitive. Basic working programs are not easy to access compared to social media","R_331QeKkImassGcQ",1,0,NA,NA,NA
"4463","R_1rexfDgyigiYq5L",26,-0.353009043248731,"-","dislike","I greatly dislike having to pay an ""annual subscription"".  Your software should be installed on computers prior to sale, and there should be no further charges!","R_3321zFFaFadd0KT",1,12,0.288675134594813,NA,NA
"4464","R_wLwam9XmA02C7lL",12,0,"progress","undetermined","Display update status and percentage progress; currently undetermined when update is complete.","R_332MhQY78jArZ50",1,0,NA,NA,NA
"4465","R_dojXD0e9Q3FBlip",0,NA,"-","-","","R_332pkiX9yTq49bb",1,6,0,NA,NA
"4466","R_1EWFrs2yyru7ng5",7,0,"-","-","More advance graphics, kind of GPS & mapping","R_332vmXGkAOANTTg",1,0,NA,NA,NA
"4467","R_xg5pRWUgxrcGMtX",14,0.481070235442364,"like","-","make more like microsoft word 2010 for student where you add photo to your text","R_332XVbN9uI9L0Yi",1,12,0,NA,NA
"4468","R_25AyHwMojZBbAVU",0,NA,"-","-","","R_333DhibqrQLWwtY",1,48,-0.0288675134594813,NA,NA
"4469","R_2uqel3tZzfRR7DV",6,-0.816496580927726,"-","c(""flaws"", ""bugs"")","Fix the design flaws and bugs...........","R_333iRLXJECb7uVA",1,0,NA,NA,NA
"4470","R_2CNxq6kONYcoJCn",0,NA,"-","-","","R_333yscgPSkcGYNX",1,10,0,NA,NA
"4471","R_2bVGz9NtwXsXEp9",10,0.316227766016838,"properly","-","Get it to run properly on the new windows update","R_334iCNjfgw0hdVE",1,6,0.734846922834954,NA,NA
"4472","R_2YyPLz3ybWCVty7",15,0,"-","-","make it a permanent purchase that carries with you from computer to computer verses yearly.","R_334s3bW6YIB0YNB",1,3,0,NA,NA
"4473","R_2VK46GkPS3vpHCD",12,-0.288675134594813,"-","interference","There is a interference with WPS fighting Word.. get rid of WPS","R_336YLmesDMGnNHa",1,3,0.577350269189626,NA,NA
"4474","R_3Ca7uUHbtAZi2s1",0,NA,"-","-","","R_337FoG0No9Mnro8",1,0,NA,NA,NA
"4475","R_300ExNX3FnFPx4N",26,0.392232270276368,"c(""excel"", ""advanced"")","-","Have tutorial videos on how to utilize the functions on Office 365, especially for Excel. There can be beginner, intermediate, and advanced tutorials for each Office 365 part.","R_337igtq4aV7VuWG",1,7,0.377964473009227,NA,NA
"4476","R_1LlnVUvXJ0EyKL7",0,NA,"-","-","","R_337pzwqk6sZfoqX",1,12,0.288675134594813,NA,NA
"4477","R_2Vsyc5et40APMNq",0,NA,"-","-","","R_338ukbGeCogqymm",1,10,0.569209978830308,NA,NA
"4478","R_2dKnZklxmi7p5XP",0,NA,"-","-","","R_338Vy4M7ABudSCt",1,0,NA,NA,NA
"4479","R_NVH797c3HXZUVPz",9,0.333333333333333,"c(""better"", ""ease"")","issues","Better integrate One Note. Ease formatting issues in Word.","R_338ZtsOOygTEg6c",1,15,-0.258198889747161,NA,NA
"4480","R_3fx7EN1sWb1vbtz",29,0.185695338177052,"fine","-","i don't know of any large changes to any part of it. When I get into my accounting classes there may be some small but now it is fine.","R_339hocvFvYWH4st",1,0,NA,NA,NA
"4481","R_Rek3Yp8gGMVaE81",0,NA,"-","-","","R_339VC1mk02gZFiZ",1,0,NA,NA,NA
"4482","R_3ZYfc28EuMj2REJ",0,NA,"-","-","","R_339ydxb7xOQmc6M",1,0,NA,NA,NA
"4483","R_2CP6eASv2pbIeHD",0,NA,"-","-","","R_33a22UOurM6UoDK",1,0,NA,NA,NA
"4484","R_5mBhvvrx5Nye8IV",0,NA,"-","-","","R_33a3dxYPvvmfNIE",1,0,NA,NA,NA
"4485","R_31yeuDsiwV2TeNT",11,0.301511344577764,"like","-","I like it so far ... only used it for few weeks","R_33a5aTuiFSCOGos",1,0,NA,NA,NA
"4486","R_2fxExvOJohF1FQL",7,-1.36067210283322,"-","c(""junk"", ""suck"")","Outlook needs more tweaking. Junk controls suck","R_33a8OCCJohvdcPM",1,0,NA,NA,NA
"4487","R_2c5aTg43ve6jdO6",15,0.568037557443755,"c(""like"", ""easier"", ""good"")","-","I'd like to see the email be a little easier to use.  Yammer is good.","R_33a9wX6sUpFLafX",1,10,1.13841995766062,NA,NA
"4488","R_8ozrMlZRyGOismZ",11,-0.301511344577764,"enjoying","-","At this point, I have not suggestions. I'm enjoying using it!","R_33BjItlUDs5qifO",1,9,0.666666666666667,NA,NA
"4489","R_6hTMtTuHgFAXod3",114,0.0936585811581694,"c(""support"", ""support"", ""free"")","c(""flaw"", ""problem"", ""problem"", ""flaw"")","Under the Mailings Tab on the ribbon, click on labels.  After inputing the required info clisk on single label and watch the New Page option go grey.  It won't give you a page for single entries of addreses.  This is a flaw in the program as I've tried it thirty or more times and the technicians at Microfsoft support also had the same problem.  I could go to Premium Support and pay to get it repaired but that is not my problem.  It is yours and you should fix it.  I should not have to pay to fix a programming flaw.  Let me know at pedigob@bellsouth.net when you get a free fix.","R_33Bk6Y2aPcAgpjI",1,0,NA,NA,NA
"4490","R_2CQGofoJuNxZf4f",0,NA,"-","-","","R_33BlRb0raLIofFu",1,4,-0.5,NA,NA
"4491","R_3nf8RgkOjlx9p33",0,NA,"-","-","","R_33BXbtVmZIhVWiE",1,0,NA,NA,NA
"4492","R_2aK4OYOAcEdzelA",0,NA,"-","-","","R_33BxtvcU7D7zZMA",1,0,NA,NA,NA
"4493","R_2dXC8NQcifmIISp",0,NA,"-","-","","R_33CMAOejTXaypX8",1,6,0.408248290463863,NA,NA
"4494","R_1jfcgF7gX4fnJB0",11,0.301511344577764,"honest","-","Not that versed in computer technology to make an honest opionion.","R_33Da7kNB5KQLbDL",1,10,-0.316227766016838,NA,NA
"4495","R_tSg8WQItx5WslgZ",0,NA,"-","-","","R_33DAEvtLCLXzMMu",1,3,0,NA,NA
"4496","R_2aFeFAXfD87DdYY",8,0,"-","-","How I can see my messages in desktop","R_33dIiOtNJ9VRgC9",1,5,0,NA,NA
"4497","R_3Dhy3cqzCu3YpPP",0,NA,"-","-","","R_33dkogoa1s44Xme",1,0,NA,NA,NA
"4498","R_u2hPIAyAbiSrCzT",4,0.5,"amazing","-","It's amazing as is.","R_33dPxzRyvHgD4sX",1,20,0,NA,NA
"4499","R_PBuQEjQlxjoWapb",0,NA,"-","-","","R_33Dtw1OJlKqsM1O",1,6,0.408248290463863,NA,NA
"4500","R_21A4TTM4xvXns8r",0,NA,"-","-","","R_33e74ISC5t8wxQZ",1,20,0,NA,NA
"4501","R_2znWrRHXQ5ExVV3",0,NA,"-","-","","R_33EAmAP5cqPXXqw",1,23,0.750651890605469,NA,NA
"4502","R_3iWr7zdc1DHx8yB",11,-1.20604537831105,"c(""work"", ""well"")","c(""interruptions"", ""errors"")","It does not work well with Windows 10 & Word, constant interruptions & errors !!!","R_33ecV0pVNPl71Si",1,34,0,NA,NA
"4503","R_2Vt31WDKog0qkn3",0,NA,"-","-","","R_33eExvaPEX8Soyu",1,0,NA,NA,NA
"4504","R_DTagU7g3sd9knxD",15,0,"-","-","I only use word and have not had.time to see what it.can do","R_33eirtkYlapT5co",1,4,0.5,NA,NA
"4505","R_3Hh6wcMAHhZOl8r",54,-0.789280028230135,"like","c(""hate"", ""concerned"", ""scam"", ""resent"")","hate the idea of an annual renewal fee. it's not like microsoft is providing a continuing service that warrants such a fee. it's a one-time buy, as far as i'm concerned, with occasional updates. i think it's a scam to get more money for no added value. i really resent paying the fee.","R_33expzUouezU0d2",1,16,0,NA,NA
"4506","R_3iXzw8667xSi7bh",3,0.577350269189626,"like","-","I dont like 365","R_33fAVILLAUXvWQ7",1,7,0.377964473009227,NA,NA
"4507","R_1GZax9kwdu2MW5y",0,NA,"-","-","","R_33fOcbv1Ur6z2jZ",1,0,NA,NA,NA
"4508","R_4GYS9Gra1n67Ipb",13,0,"-","-","When there are updates, please tell me if features are added/removed/changed.","R_33j7QCGowdhmgXq",1,0,NA,NA,NA
"4509","R_3oNpwg4iA70jmYp",0,NA,"-","-","","R_33jrwvhUkosuTry",1,0,NA,NA,NA
"4510","R_vGikaaWrUqHSnvP",3,0.577350269189626,"cheaper","-","Make it cheaper :)","R_33jTuG3913IaX7Y",1,0,NA,NA,NA
"4511","R_1pYly383VDyPdB8",25,0.6,"c(""reasonable"", ""work"", ""like"")","-","Keep cost reasonable.  Address problems/bugs more quickly.  I still can't get preview for .wav files in outlook email to work like it used to.","R_33kd0hrCO3ZTowc",1,0,NA,NA,NA
"4512","R_2pWvbdUIA77nBTK",0,NA,"-","-","","R_33kkfL1FjneI5IL",1,0,NA,NA,NA
"4513","R_28Nc7XYaBfBZuCC",0,NA,"-","-","","R_33kUfaYUcQIBMNd",1,38,-0.162221421130763,NA,NA
"4514","R_BsoF8CqFqqVk2U9",45,0.477027835199955,"c(""favorite"", ""works"", ""well"", ""support"", ""support"")","concerned","My favorite aspects of Office 365 have always been the way it works with my Windows Phone, especially Outlook as well as OneDrive and Groove integration with Music Pass support. I am very concerned about Microsoft's decisions to cut support for W10M and Groove subscriptions.","R_33kxA4kQQjgXe1l",1,18,-0.235702260395516,NA,NA
"4515","R_3KrRs8zevPaA2Fe",1,-1,"-","unknown","unknown","R_33ljw7OcAz5IeDC",1,15,0.981155781039212,NA,NA
"4516","R_21dfzI4k9R3ptW1",3,-0.577350269189626,"improvement","-","no improvement needed","R_33mqChDrIoDFVg8",1,5,-0.447213595499958,NA,NA
"4517","R_1JIvHBgupyNJPW5",4,0,"-","-","look for previous emails","R_33pQQGJdZtMyTYp",1,0,NA,NA,NA
"4518","R_3dJPgVUMtX1Wzod",36,0.133333333333333,"c(""powerful"", ""efficient"")","c(""disabled"", ""problem"")","I use it every day (some exceptions). It gives us many powerful tools. The way that I use it makes it more cost efficient, since I am a totally disabled veteran. Money is always a problem!","R_33pvGGbiW6k97rm",1,0,NA,NA,NA
"4519","R_1C9kLhVQl7nvhjt",202,-0.281439017892117,"c(""like"", ""reliably"", ""reliably"", ""excel"", ""nice"", ""protect"", ""protection"")","c(""worse"", ""useless"", ""destroy"", ""virus"", ""threat"")","Outlook messages .msg stored in files, will not open when clicked on and just open another email.   Worse than useless!!!  I bought an Apple MacBook after Microsoft destroyed my Outlook email on MY PERSONAL PC.  But now Outlook on my MacBook won't recognize Gmail ID/Password and Outlook on my Windows Desktop doesn't like gMail or Apple mail, so I can't use Outlook email on my Windows PC.  I use iCloud, so Microsoft won't destroy my email, which I sorted and stored for several years while researching a book!!!!\I can't reliably get to MS files on my MacBook and I can't reliably, if at all get to my iCloud files from my Windows PC.  I still use Excel and Word and PowerPoint, because I don't have time to learn Apple Apps and when I send Apple Pages, my friends on Windows (IBM Std.) PC's can't open the files.\So, Apple and MS don't play together nice, but I think it is mostly a Microsoft problem.\I want MS to protect me from all virus, malware, trojans, worms and threat X, Y, Z.  I don't want to have to buy separate protection, which is what I do now on my Windows PC.","R_33qVTsgucpjQfrC",1,0,NA,NA,NA
"4520","R_Qcrf2bnh9ed4iKR",0,NA,"-","-","","R_33s65o4lqlW5rte",1,30,-0.547722557505166,NA,NA
"4521","R_1A1NtKCKRsMcHGp",4,1.4,"c(""work"", ""great"")","-","Work great for me","R_33sz8AwyWZFVGGS",1,7,0,NA,NA
"4522","R_2tqW83dtjYhUFZw",0,NA,"-","-","","R_33vT1i9VqjpXjyN",1,25,-0.36,NA,NA
"4523","R_2YXNBt9kvE2owsB",0,NA,"-","-","","R_33w1WYnRyLsVmzj",1,7,1.36067210283322,NA,NA
"4524","R_1cTWUm08ff1zKJA",117,0.258860091571774,"c(""available"", ""works"", ""great"", ""like"", ""work"", ""important"")","-","* Use a unified inbox, etc. folders in Outlook instead of JUST a set folders for each of the accounts. Make the separate available, but offer the unified folders with color, etc. to indicate account. This works great on mobile devices.\\* Don't require a global admin account to use a license for products they don't need. Manage things like exchange and sharepoint so long as a user account has licensed access to the products.\\* Fix multi-factor authentication... CALL, text, or email for ALL logins... and powershell access. Work numbers don't always have access to SMS.\\* MOST IMPORTANT: allow organizational billing and permissions BY DOMAIN AND SUBDOMAIN to allow for non-centralized, distributed organizational divisions.","R_33w2kQVY5G5beca",1,0,NA,NA,NA
"4525","R_2rrxgcNivJIFLPh",0,NA,"-","-","","R_33wB6u4yOLaEsz2",1,13,0.554700196225229,NA,NA
"4526","R_enW1kMiMRcAIxSp",0,NA,"-","-","","R_33wJAhvFiW1dnZg",1,0,NA,NA,NA
"4527","R_pof8IFC3tahcifT",76,0.344123600805843,"c(""renewed"", ""right"", ""straighten"", ""thank"")","threatening","You can get your records straight, please. I have a laptop that came with a year of Office 365 and the year is not up until January 2018. Yet your site keeps threatening to cut me off because it is due now. I have contacted you numerous times and still the same situation. My desktop had to be renewed recently and I did that right away for the monthly program. Please straighten this out!  Thank you, G. Henry","R_33x96fb2EhifFwW",1,0,NA,NA,NA
"4528","R_1P5hhgyPb078qlz",0,NA,"-","-","","R_33xWJj3gK3lYycC",1,21,0.218217890235992,NA,NA
"4529","R_2fRQsGitvHGJ98B",0,NA,"-","-","","R_38e5ugMs9j4uI5X",1,0,NA,NA,NA
"4530","R_u1BVFDOVYooG16F",55,-0.404519917477945,"c(""pleased"", ""easy"")","expensive","I can't type in Hebrew.  in order to use Hebrew, I would need to buy a new version of Word.  I am not pleased with that, I think that it's expensive.  in my mind- why isn't it as easy as it is with the iphone- i just select language preferences and that should be it.","R_38EE5YQpDWtPLTb",1,0,NA,NA,NA
